route_from,route_to,ride_type,ride_max_persons,hour,day_of_week,ride_waiting_time,ride_time_minutes,ride_price,distance_meters,lat_route_from,lon_route_from,lat_route_to,lon_route_to
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,13,3,3.0,10.6,176.79,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,13,3,1.0,8.6,50.0,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,13,3,3.0,9.6,122.83,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,13,3,5.0,9.6,231.84,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,14,3,6.0,10.6,126.98,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,14,3,4.0,10.6,32.0,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,14,3,5.0,10.6,176.79,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,14,3,1.0,8.6,65.47,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,14,3,6.0,11.6,122.83,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,14,3,4.0,9.6,231.84,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,15,3,5.0,9.683333333333334,126.98,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,15,3,2.0,9.683333333333334,32.0,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,15,3,5.0,8.683333333333334,176.79,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,15,3,1.0,8.683333333333334,65.15,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,15,3,5.0,9.683333333333334,122.83,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,15,3,6.0,10.683333333333334,231.84,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,16,3,5.0,9.683333333333334,147.06,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,16,3,4.0,10.683333333333334,32.0,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,16,3,3.0,11.683333333333334,213.62,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,16,3,2.0,6.7,65.69,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,16,3,7.0,13.683333333333334,142.01,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,16,3,4.0,11.683333333333334,267.71,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,18,3,6.0,9.116666666666667,147.06,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,18,3,4.0,10.116666666666667,42.0,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,18,3,8.0,9.116666666666667,214.43,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,18,3,2.0,8.116666666666667,66.23,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,18,3,7.0,10.116666666666667,142.56,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,18,3,3.0,9.116666666666667,289.33,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,19,3,8.0,9.683333333333334,147.06,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,19,3,5.0,8.683333333333334,34.5,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,19,3,8.0,9.683333333333334,216.72,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,19,3,1.0,8.683333333333334,67.8,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,19,3,7.0,9.683333333333334,144.1,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,19,3,4.0,8.683333333333334,267.71,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,20,3,7.0,8.7,138.49,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,20,3,3.0,7.7,32.0,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,20,3,7.0,8.7,193.72,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,20,3,2.0,7.7,65.58,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,20,3,9.0,9.7,129.93,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,20,3,4.0,8.7,222.51,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,21,3,5.0,9.183333333333334,135.6,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,21,3,2.0,8.183333333333334,32.0,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,21,3,4.0,9.183333333333334,190.9,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,21,3,1.0,7.183333333333334,64.61,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,21,3,7.0,10.183333333333334,129.93,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,21,3,5.0,9.183333333333334,236.85,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,8,4,3.0,8.533333333333333,116.575,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,8,4,2.5,8.033333333333333,24.0,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,8,4,3.0,8.533333333333333,172.575,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,8,4,2.0,7.533333333333333,66.48,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,8,4,4.0,10.033333333333331,110.1,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,8,4,3.0,8.533333333333333,207.88,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,10,4,2.0,9.0,117.02,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,10,4,2.0,9.0,24.0,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,10,4,2.0,7.0,173.41,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,10,4,1.0,8.0,68.3,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,10,4,2.0,10.0,110.53,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,10,4,3.0,9.0,207.88,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,11,4,3.0,8.683333333333334,116.87,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,11,4,2.0,7.683333333333334,24.0,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,11,4,2.0,8.683333333333334,173.12,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,11,4,1.0,7.683333333333334,50.0,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,11,4,1.0,9.683333333333334,110.38,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,11,4,4.0,9.683333333333334,207.88,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,12,4,2.0,9.45,91.21,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,12,4,4.0,9.45,24.0,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,12,4,3.0,9.45,129.1,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,12,4,1.0,9.45,50.0,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,12,4,1.0,10.45,91.48,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,12,4,3.0,10.45,165.34,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,13,4,3.0,9.666666666666666,94.57,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,13,4,5.0,8.666666666666666,42.75,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,13,4,3.0,9.666666666666666,135.56,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,13,4,1.0,9.666666666666666,50.0,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,13,4,5.0,9.666666666666666,91.48,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,13,4,5.0,8.666666666666666,175.61,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,14,4,3.0,8.683333333333334,94.57,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,14,4,5.0,9.683333333333334,24.0,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,14,4,4.0,9.683333333333334,135.56,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,14,4,1.0,8.683333333333334,65.58,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,14,4,3.0,9.683333333333334,91.48,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,14,4,3.0,10.683333333333334,175.61,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,15,4,4.0,9.683333333333334,94.85,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,15,4,6.0,8.683333333333334,24.0,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,15,4,3.0,9.683333333333334,135.56,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,15,4,1.0,7.683333333333334,66.94,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,15,4,6.0,9.683333333333334,91.48,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,15,4,6.0,9.683333333333334,175.61,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,16,4,5.0,9.683333333333334,109.52,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,16,4,3.0,9.683333333333334,25.87,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,16,4,5.0,8.683333333333334,172.38,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,16,4,1.0,7.683333333333334,65.8,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,16,4,9.0,9.683333333333334,105.88,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,16,4,4.0,8.683333333333334,208.98,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,17,4,6.0,9.683333333333334,109.52,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,17,4,5.0,9.683333333333334,25.87,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,17,4,6.0,9.683333333333334,173.25,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,17,4,1.0,8.683333333333334,66.4,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,17,4,8.0,10.683333333333334,106.32,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,17,4,4.0,9.683333333333334,208.98,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,18,4,4.0,9.45,109.52,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,18,4,5.0,10.45,40.87,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,18,4,4.0,9.45,175.84,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,18,4,1.0,9.45,68.18,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,18,4,6.0,11.45,107.62,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,18,4,6.0,9.45,208.98,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,20,4,6.5,9.316666666666666,102.415,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,20,4,2.0,8.316666666666666,24.0,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,20,4,4.5,8.816666666666666,152.31,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,20,4,2.0,8.325,66.1,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,20,4,8.0,10.316666666666666,97.45,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,20,4,2.5,8.316666666666666,180.43,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,22,4,4.0,9.333333333333334,101.7,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,22,4,3.0,7.333333333333333,24.0,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,22,4,4.0,8.333333333333334,150.9,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,22,4,1.0,8.333333333333334,93.93,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,22,4,8.0,9.333333333333334,97.45,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,22,4,4.0,8.333333333333334,178.35,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,7,5,5.0,9.066666666666666,130.46,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,7,5,2.0,8.066666666666666,24.0,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,7,5,4.0,9.066666666666666,177.62,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,7,5,3.0,8.066666666666666,50.0,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,7,5,5.0,10.066666666666666,123.44,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,7,5,3.0,8.066666666666666,191.53,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,8,5,3.0,8.683333333333334,144.21,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,8,5,1.0,8.683333333333334,24.0,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,8,5,3.0,8.683333333333334,196.85,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,8,5,2.0,7.683333333333334,50.0,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,8,5,4.0,8.683333333333334,134.2,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,8,5,3.0,8.683333333333334,219.36,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,9,5,1.0,7.7,144.21,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,9,5,3.0,7.7,24.0,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,9,5,2.0,7.7,196.85,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,9,5,1.0,7.7,50.0,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,9,5,2.0,7.7,134.2,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,9,5,2.0,8.7,219.36,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,10,5,2.0,8.683333333333334,144.68,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,10,5,2.0,7.683333333333334,24.0,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,10,5,2.0,8.683333333333334,197.5,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,10,5,1.0,7.683333333333334,50.0,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,10,5,2.0,8.683333333333334,134.65,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,10,5,3.0,8.683333333333334,220.11,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,11,5,3.0,8.7,144.75,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,11,5,3.0,8.7,24.0,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,11,5,4.0,8.7,197.59,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,11,5,1.0,8.7,50.0,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,11,5,3.0,8.7,134.72,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,11,5,5.0,8.7,220.21,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,12,5,3.0,8.683333333333334,142.42,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,12,5,3.0,8.683333333333334,24.0,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,12,5,4.0,8.683333333333334,197.27,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,12,5,1.0,7.683333333333334,50.0,1902.5,13.04302465,80.27387045386067,13.0397156,80.2794416
